event_type,state,month,season,magnitude,magnitude_type,begin_lat,begin_lon,damage_property_num
Thunderstorm Wind,LOUISIANA,4,MAM,61.0,EG,33.0,-93.31,0.0
Marine Thunderstorm Wind,LAKE MICHIGAN,4,MAM,40.0,MG,41.72,-86.92,0.0
Hail,ILLINOIS,4,MAM,1.0,Unknown,42.01,-89.33,0.0
Thunderstorm Wind,CONNECTICUT,4,MAM,50.0,EG,41.52,-73.51,1000.0
Marine Thunderstorm Wind,ATLANTIC NORTH,4,MAM,34.0,MG,40.92,-73.73,0.0
Thunderstorm Wind,NORTH CAROLINA,4,MAM,50.0,EG,34.808,-79.5421,10000.0
Thunderstorm Wind,NORTH CAROLINA,4,MAM,50.0,EG,34.961,-78.9419,10000.0
Thunderstorm Wind,TEXAS,4,MAM,56.0,MG,30.65,-103.27,0.0
Hail,TEXAS,4,MAM,1.0,Unknown,31.42,-103.49,0.0
Hail,TEXAS,4,MAM,0.75,Unknown,31.42,-103.52,0.0
Hail,NEW MEXICO,4,MAM,1.0,Unknown,32.11,-103.19,0.0
Hail,NEW MEXICO,4,MAM,1.25,Unknown,32.2,-103.19,0.0
Hail,NEW MEXICO,4,MAM,1.25,Unknown,33.26,-103.32,0.0
Hail,TEXAS,4,MAM,1.75,Unknown,31.39,-103.5,0.0
Tornado,INDIANA,4,MAM,50.0,Unknown,41.23,-86.35,600000.0
Tornado,INDIANA,4,MAM,50.0,Unknown,41.312,-86.057,10000.0
Hail,TENNESSEE,4,MAM,1.0,Unknown,34.99,-85.73,0.0
Hail,TENNESSEE,4,MAM,1.0,Unknown,35.53,-85.26,0.0
Hail,TENNESSEE,4,MAM,1.75,Unknown,35.98,-84.18,0.0
Hail,TENNESSEE,4,MAM,1.0,Unknown,35.65,-84.68,0.0
Hail,TENNESSEE,4,MAM,1.0,Unknown,34.99,-85.73,0.0
Hail,TENNESSEE,4,MAM,1.5,Unknown,35.93,-84.07,0.0
Hail,NEBRASKA,4,MAM,1.0,Unknown,41.2,-96.03,0.0
Hail,NEBRASKA,4,MAM,1.75,Unknown,41.24,-95.99,0.0
Hail,KANSAS,4,MAM,1.5,Unknown,37.9,-97.78,0.0
Hail,KANSAS,4,MAM,1.25,Unknown,38.0,-97.51,0.0
Hail,KANSAS,4,MAM,1.75,Unknown,38.88,-97.51,0.0
Hail,KANSAS,4,MAM,1.0,Unknown,38.09,-97.46,0.0
Hail,KANSAS,4,MAM,1.75,Unknown,38.1,-97.39,0.0
Hail,KANSAS,4,MAM,0.88,Unknown,38.68,-97.71,0.0
Thunderstorm Wind,LOUISIANA,4,MAM,52.0,EG,32.4912,-93.7796,0.0
Hail,OKLAHOMA,4,MAM,1.0,Unknown,33.8463,-94.6507,0.0
Thunderstorm Wind,OKLAHOMA,4,MAM,52.0,EG,33.8463,-94.6497,0.0
Flood,PUERTO RICO,4,MAM,50.0,Unknown,18.0959,-67.1572,50000.0
Flood,PUERTO RICO,4,MAM,50.0,Unknown,18.1151,-67.1672,1000.0
Flood,PUERTO RICO,4,MAM,50.0,Unknown,18.1473,-66.2276,5000.0
Flood,PUERTO RICO,4,MAM,50.0,Unknown,18.1,-67.18,7000.0
Marine Thunderstorm Wind,ATLANTIC NORTH,4,MAM,35.0,MG,38.9,-76.44,0.0
Marine Thunderstorm Wind,ATLANTIC NORTH,4,MAM,35.0,MG,38.56,-76.41,0.0
Marine Thunderstorm Wind,ATLANTIC NORTH,4,MAM,34.0,MG,38.29,-76.41,0.0
Marine Thunderstorm Wind,ATLANTIC NORTH,4,MAM,34.0,EG,38.92,-76.26,0.0
Marine Thunderstorm Wind,ATLANTIC NORTH,4,MAM,34.0,EG,38.76,-76.38,0.0
Marine Thunderstorm Wind,ATLANTIC NORTH,4,MAM,42.0,MG,38.3231,-76.2431,0.0
Marine Thunderstorm Wind,ATLANTIC NORTH,4,MAM,34.0,EG,38.92,-76.25,0.0
Marine Thunderstorm Wind,ATLANTIC NORTH,4,MAM,34.0,EG,38.04,-76.32,0.0
Marine Thunderstorm Wind,ATLANTIC NORTH,4,MAM,34.0,EG,38.32,-76.23,0.0
Hail,TEXAS,4,MAM,1.25,Unknown,36.26,-101.41,0.0
Hail,TEXAS,4,MAM,1.5,Unknown,36.33,-101.19,0.0
Hail,OKLAHOMA,4,MAM,1.0,Unknown,36.62,-100.83,0.0
Hail,TEXAS,4,MAM,1.5,Unknown,35.58,-100.31,0.0
Hail,TEXAS,4,MAM,1.0,Unknown,36.08,-101.04,0.0
Hail,TEXAS,4,MAM,2.0,Unknown,36.1,-101.18,3000.0
Thunderstorm Wind,ARKANSAS,4,MAM,61.0,EG,35.48,-94.23,0.0
Thunderstorm Wind,ARKANSAS,4,MAM,61.0,EG,36.1,-94.3121,25000.0
Flash Flood,INDIANA,4,MAM,50.0,Unknown,38.8354,-87.0264,25000.0
Thunderstorm Wind,INDIANA,4,MAM,55.0,EG,38.52,-87.52,10000.0
Hail,INDIANA,4,MAM,0.75,Unknown,38.97,-85.77,0.0
Thunderstorm Wind,INDIANA,4,MAM,50.0,EG,39.46,-87.41,1000.0
Thunderstorm Wind,INDIANA,4,MAM,55.0,MG,39.44,-87.32,0.0
Hail,GEORGIA,4,MAM,1.75,Unknown,34.16,-84.17,0.0
Hail,GEORGIA,4,MAM,1.0,Unknown,34.1425,-84.1892,0.0
Hail,GEORGIA,4,MAM,1.0,Unknown,34.0627,-83.9399,0.0
Hail,GEORGIA,4,MAM,1.0,Unknown,34.1121,-84.022,0.0
Thunderstorm Wind,GEORGIA,4,MAM,52.0,EG,33.15,-83.99,1000.0
Lightning,GEORGIA,4,MAM,50.0,Unknown,34.08,-83.77,5000.0
Thunderstorm Wind,GEORGIA,4,MAM,52.0,EG,33.01,-83.66,1000.0
Thunderstorm Wind,ALABAMA,4,MAM,50.0,EG,32.3209,-86.8716,0.0
Thunderstorm Wind,ALABAMA,4,MAM,43.0,EG,33.4629,-85.4188,500.0
Thunderstorm Wind,ALABAMA,4,MAM,50.0,EG,33.1576,-85.3903,0.0
Thunderstorm Wind,ALABAMA,4,MAM,50.0,EG,32.8326,-85.758,0.0
Thunderstorm Wind,ALABAMA,4,MAM,50.0,EG,32.5524,-86.19,0.0
Thunderstorm Wind,ALABAMA,4,MAM,50.0,EG,32.6131,-85.4768,0.0
Hail,NEW MEXICO,4,MAM,1.0,Unknown,34.47,-104.25,0.0
Hail,NEW MEXICO,4,MAM,1.0,Unknown,34.4,-104.61,0.0
Flash Flood,WISCONSIN,4,MAM,50.0,Unknown,43.0264,-87.8966,1000.0
Hail,WISCONSIN,4,MAM,2.5,Unknown,42.75,-90.25,0.0
Hail,WISCONSIN,4,MAM,0.88,Unknown,42.95,-90.14,0.0
Hail,WISCONSIN,4,MAM,1.25,Unknown,43.29,-89.74,0.0
Hail,WISCONSIN,4,MAM,0.75,Unknown,42.97,-90.12,0.0
Hail,WISCONSIN,4,MAM,1.25,Unknown,42.9,-90.05,0.0
Hail,WISCONSIN,4,MAM,2.0,Unknown,42.68,-90.12,0.0
Hail,WISCONSIN,4,MAM,1.25,Unknown,42.85,-89.9,0.0
Hail,MISSOURI,4,MAM,1.0,Unknown,38.81,-90.68,0.0
Hail,MISSOURI,4,MAM,1.0,Unknown,38.79,-90.6,0.0
Thunderstorm Wind,MISSOURI,4,MAM,52.0,MG,38.66,-90.66,0.0
Thunderstorm Wind,MISSOURI,4,MAM,60.0,EG,38.35,-90.42,0.0
Thunderstorm Wind,MISSOURI,4,MAM,50.0,MG,38.66,-90.66,0.0
Hail,TEXAS,4,MAM,1.0,Unknown,34.0258,-102.3257,0.0
Hail,TEXAS,4,MAM,2.0,Unknown,34.7401,-100.9006,0.0
Thunderstorm Wind,TEXAS,4,MAM,55.0,MG,34.67,-100.876,0.0
Tornado,ILLINOIS,4,MAM,50.0,Unknown,38.2534,-90.2182,75000.0
Tornado,ILLINOIS,4,MAM,50.0,Unknown,38.4166,-90.1536,15000.0
Tornado,ILLINOIS,4,MAM,50.0,Unknown,38.4161,-90.0543,10000.0
Tornado,TEXAS,4,MAM,50.0,Unknown,34.305,-101.3649,0.0
Funnel Cloud,KANSAS,4,MAM,50.0,Unknown,39.11,-97.15,0.0
Funnel Cloud,KANSAS,4,MAM,50.0,Unknown,39.15,-97.03,0.0
Thunderstorm Wind,KANSAS,4,MAM,61.0,EG,39.08,-96.9,0.0
Hail,KANSAS,4,MAM,1.0,Unknown,39.3,-96.83,0.0
Hail,KANSAS,4,MAM,1.0,Unknown,39.3,-96.83,0.0
Hail,KANSAS,4,MAM,1.25,Unknown,39.3,-96.83,0.0
Hail,KANSAS,4,MAM,1.0,Unknown,39.43,-96.76,0.0
Thunderstorm Wind,TEXAS,4,MAM,87.0,EG,31.8938,-102.3318,100000.0
Marine Thunderstorm Wind,ATLANTIC SOUTH,4,MAM,38.0,MG,30.33,-81.52,0.0
Marine Thunderstorm Wind,ATLANTIC SOUTH,4,MAM,37.0,MG,30.38,-81.42,0.0
Marine Thunderstorm Wind,ATLANTIC SOUTH,4,MAM,45.0,MG,30.62,-81.47,0.0
Marine Thunderstorm Wind,LAKE HURON,4,MAM,42.0,MG,43.81,-83.72,0.0
Flash Flood,KANSAS,4,MAM,50.0,Unknown,39.23,-97.04,30000.0
Flash Flood,KANSAS,4,MAM,50.0,Unknown,39.2,-96.58,50000.0
Tornado,KANSAS,4,MAM,50.0,Unknown,39.22,-96.17,0.0
Flash Flood,KANSAS,4,MAM,50.0,Unknown,39.16,-96.64,40000.0
Flash Flood,KANSAS,4,MAM,50.0,Unknown,39.25,-96.31,250.0
Tornado,MISSOURI,4,MAM,50.0,Unknown,38.9855,-92.3252,0.0
Thunderstorm Wind,OHIO,4,MAM,53.0,EG,40.44,-84.38,0.0
Thunderstorm Wind,OHIO,4,MAM,50.0,EG,40.769,-83.8203,2000.0
Thunderstorm Wind,INDIANA,4,MAM,50.0,EG,39.5,-85.19,10000.0
Thunderstorm Wind,INDIANA,4,MAM,50.0,EG,39.537,-85.0864,1000.0
Thunderstorm Wind,INDIANA,4,MAM,50.0,EG,39.534,-84.8484,1000.0
Thunderstorm Wind,INDIANA,4,MAM,50.0,EG,39.72,-85.14,1000.0
Hail,TEXAS,4,MAM,1.25,Unknown,28.6666,-97.9543,0.0
Tornado,INDIANA,4,MAM,50.0,Unknown,39.3757,-84.8662,50000.0
Tornado,OHIO,4,MAM,50.0,Unknown,39.3935,-84.8177,100000.0
Flood,KENTUCKY,4,MAM,50.0,Unknown,38.7862,-84.3679,0.0
Flash Flood,TENNESSEE,4,MAM,50.0,Unknown,36.367,-87.592,0.0
Flash Flood,TENNESSEE,4,MAM,50.0,Unknown,36.243,-87.95,0.0
Flash Flood,TENNESSEE,4,MAM,50.0,Unknown,36.204,-87.665,0.0
Flash Flood,TENNESSEE,4,MAM,50.0,Unknown,36.056,-87.549,0.0
Flash Flood,TENNESSEE,4,MAM,50.0,Unknown,36.243,-87.95,0.0
Flash Flood,TENNESSEE,4,MAM,50.0,Unknown,36.057,-87.549,0.0
Flash Flood,TENNESSEE,4,MAM,50.0,Unknown,35.841,-87.963,0.0
Flash Flood,TENNESSEE,4,MAM,50.0,Unknown,35.628,-87.679,0.0
Hail,ILLINOIS,4,MAM,0.75,Unknown,39.77,-89.73,0.0
Hail,ILLINOIS,4,MAM,1.25,Unknown,40.02,-89.28,0.0
Thunderstorm Wind,ILLINOIS,4,MAM,61.0,EG,40.02,-89.48,0.0
Thunderstorm Wind,ILLINOIS,4,MAM,61.0,EG,39.9047,-89.5943,0.0
Tornado,ILLINOIS,4,MAM,50.0,Unknown,39.1816,-88.302,0.0
Tornado,ILLINOIS,4,MAM,50.0,Unknown,39.4011,-88.2422,0.0
Tornado,ILLINOIS,4,MAM,50.0,Unknown,39.1562,-88.5324,0.0
Hail,NEBRASKA,4,MAM,1.75,Unknown,41.45,-96.12,0.0
Hail,NEBRASKA,4,MAM,1.0,Unknown,41.47,-96.07,0.0
Hail,NEBRASKA,4,MAM,2.0,Unknown,41.56,-96.14,0.0
Hail,NEBRASKA,4,MAM,3.25,Unknown,41.43,-96.11,0.0
Hail,NEBRASKA,4,MAM,2.0,Unknown,41.36,-96.17,0.0
Hail,NEBRASKA,4,MAM,2.0,Unknown,41.42,-96.06,0.0
Thunderstorm Wind,NEBRASKA,4,MAM,58.0,MG,41.45,-96.52,0.0
Thunderstorm Wind,NEBRASKA,4,MAM,71.0,MG,41.45,-96.51,0.0
Thunderstorm Wind,NEBRASKA,4,MAM,52.0,MG,41.47,-96.12,0.0
Hail,NEBRASKA,4,MAM,2.0,Unknown,41.01,-97.06,0.0
Hail,NEBRASKA,4,MAM,2.0,Unknown,41.0,-96.91,0.0
Hail,NEBRASKA,4,MAM,2.0,Unknown,41.03,-96.9,0.0
Tornado,GEORGIA,4,MAM,50.0,Unknown,33.257,-84.452,0.0
Tornado,GEORGIA,4,MAM,50.0,Unknown,33.267,-84.431,0.0
Hail,MINNESOTA,4,MAM,0.88,Unknown,45.3919,-94.1485,0.0
Hail,MINNESOTA,4,MAM,1.25,Unknown,45.4136,-94.1177,0.0
Thunderstorm Wind,MINNESOTA,4,MAM,59.0,EG,43.71,-93.89,0.0
Thunderstorm Wind,PENNSYLVANIA,4,MAM,61.0,EG,39.7237,-77.7212,15000.0
Thunderstorm Wind,PENNSYLVANIA,4,MAM,61.0,EG,39.7598,-77.5738,12000.0
Thunderstorm Wind,PENNSYLVANIA,4,MAM,61.0,EG,41.23,-76.61,20000.0
Thunderstorm Wind,PENNSYLVANIA,4,MAM,61.0,EG,40.76,-77.17,20000.0
Thunderstorm Wind,PENNSYLVANIA,4,MAM,61.0,EG,40.8429,-76.8251,15000.0
Thunderstorm Wind,PENNSYLVANIA,4,MAM,70.0,EG,40.98,-77.61,10000.0
Thunderstorm Wind,PENNSYLVANIA,4,MAM,61.0,EG,40.85,-77.5,10000.0
Hail,TENNESSEE,4,MAM,1.75,Unknown,35.02,-89.76,0.0
Hail,TENNESSEE,4,MAM,1.0,Unknown,35.69,-88.84,0.0
Hail,TENNESSEE,4,MAM,1.0,Unknown,35.13,-89.8,0.0
Flash Flood,TENNESSEE,4,MAM,50.0,Unknown,35.18,-89.85,0.0
Flash Flood,TENNESSEE,4,MAM,50.0,Unknown,35.12,-89.94,0.0
Flash Flood,TENNESSEE,4,MAM,50.0,Unknown,35.12,-89.84,0.0
Thunderstorm Wind,NEW YORK,4,MAM,50.0,EG,42.15,-77.06,5000.0
Thunderstorm Wind,NEW YORK,4,MAM,50.0,EG,42.0829,-76.173,5000.0
Thunderstorm Wind,NEW YORK,4,MAM,50.0,EG,42.1824,-76.0034,500.0
Thunderstorm Wind,NEW YORK,4,MAM,50.0,EG,42.1102,-75.96,5000.0
Thunderstorm Wind,NEW YORK,4,MAM,50.0,EG,42.242,-75.7976,1000.0
Thunderstorm Wind,PENNSYLVANIA,4,MAM,52.0,EG,40.8052,-77.6402,3000.0
Thunderstorm Wind,PENNSYLVANIA,4,MAM,52.0,EG,40.7531,-77.4929,1000.0
Thunderstorm Wind,PENNSYLVANIA,4,MAM,52.0,EG,39.831,-77.2163,4000.0
Hail,TEXAS,4,MAM,1.0,Unknown,31.12,-97.91,0.0
Hail,TEXAS,4,MAM,2.5,Unknown,31.11,-97.92,10000.0
Hail,TEXAS,4,MAM,1.25,Unknown,31.11,-97.92,0.0
Hail,TEXAS,4,MAM,1.0,Unknown,31.79,-96.02,0.0
Hail,TEXAS,4,MAM,1.0,Unknown,31.67,-98.67,0.0
Flash Flood,TEXAS,4,MAM,50.0,Unknown,33.472,-94.0437,0.0
Thunderstorm Wind,TEXAS,4,MAM,56.0,EG,33.4759,-94.1525,0.0
Flash Flood,TEXAS,4,MAM,50.0,Unknown,31.7083,-94.6183,0.0
Flash Flood,LOUISIANA,4,MAM,50.0,Unknown,32.4882,-93.6828,0.0
Flash Flood,LOUISIANA,4,MAM,50.0,Unknown,32.4565,-93.8099,0.0
Thunderstorm Wind,NORTH CAROLINA,4,MAM,50.0,EG,36.0972,-77.4022,1000.0
Thunderstorm Wind,NORTH CAROLINA,4,MAM,50.0,EG,34.9906,-78.9203,3000.0
Thunderstorm Wind,NORTH CAROLINA,4,MAM,50.0,EG,35.9106,-77.7717,5000.0
Thunderstorm Wind,NORTH CAROLINA,4,MAM,50.0,EG,34.9502,-78.5096,5000.0
Thunderstorm Wind,NORTH CAROLINA,4,MAM,50.0,EG,35.309,-78.093,10000.0
Hail,TEXAS,4,MAM,2.0,Unknown,31.42,-103.5,0.0
Hail,TEXAS,4,MAM,1.0,Unknown,31.78,-103.36,0.0
Hail,TEXAS,4,MAM,2.5,Unknown,30.95,-103.07,0.0
Hail,TEXAS,4,MAM,2.5,Unknown,30.8948,-102.9501,0.0
Flash Flood,TEXAS,4,MAM,50.0,Unknown,30.908,-102.9097,0.0
Hail,TEXAS,4,MAM,1.75,Unknown,30.89,-102.89,0.0
Hail,TEXAS,4,MAM,1.75,Unknown,30.88,-102.89,0.0
Tornado,INDIANA,4,MAM,50.0,Unknown,40.7,-84.85,100000.0
Tornado,INDIANA,4,MAM,50.0,Unknown,40.688,-84.834,75000.0
Hail,TENNESSEE,4,MAM,1.0,Unknown,34.99,-85.35,0.0
Hail,TENNESSEE,4,MAM,1.75,Unknown,35.94,-84.17,0.0
Hail,TENNESSEE,4,MAM,1.25,Unknown,35.3,-85.16,0.0
Hail,TENNESSEE,4,MAM,1.5,Unknown,35.44,-85.03,0.0
Hail,TENNESSEE,4,MAM,2.0,Unknown,35.45,-85.03,0.0
Hail,TENNESSEE,4,MAM,1.25,Unknown,35.94,-84.09,0.0
Hail,NEBRASKA,4,MAM,3.0,Unknown,41.21,-95.99,0.0
Hail,IOWA,4,MAM,1.0,Unknown,41.27,-95.87,0.0
Hail,KANSAS,4,MAM,1.25,Unknown,38.14,-97.43,0.0
Hail,KANSAS,4,MAM,0.88,Unknown,38.57,-97.67,0.0
Hail,KANSAS,4,MAM,1.5,Unknown,38.58,-97.68,0.0
Hail,KANSAS,4,MAM,1.0,Unknown,38.63,-97.62,0.0
Hail,KANSAS,4,MAM,1.5,Unknown,38.8,-97.59,0.0
Hail,KANSAS,4,MAM,1.0,Unknown,38.18,-98.09,0.0
Hail,KANSAS,4,MAM,1.0,Unknown,38.4,-97.62,0.0
Hail,ARKANSAS,4,MAM,1.0,Unknown,33.6725,-94.1331,0.0
Hail,ARKANSAS,4,MAM,1.0,Unknown,33.2184,-92.6703,0.0
Thunderstorm Wind,ARKANSAS,4,MAM,52.0,EG,33.2198,-92.6639,0.0
Flood,PUERTO RICO,4,MAM,50.0,Unknown,18.21,-65.78,10000.0
Waterspout,ATLANTIC SOUTH,4,MAM,50.0,Unknown,18.18,-65.6,0.0
Flash Flood,PUERTO RICO,4,MAM,50.0,Unknown,18.3232,-65.6496,10000.0
Flash Flood,PUERTO RICO,4,MAM,50.0,Unknown,18.3232,-65.6496,10000.0
Marine Thunderstorm Wind,ATLANTIC NORTH,4,MAM,34.0,EG,39.2274,-76.5813,0.0
Marine Thunderstorm Wind,ATLANTIC NORTH,4,MAM,48.0,EG,38.86,-77.03,0.0
Marine Thunderstorm Wind,ATLANTIC NORTH,4,MAM,50.0,MG,38.74,-77.07,0.0
Marine Thunderstorm Wind,ATLANTIC NORTH,4,MAM,50.0,MG,38.5596,-76.2802,0.0
Marine Thunderstorm Wind,ATLANTIC NORTH,4,MAM,48.0,EG,38.86,-77.03,0.0
Marine Thunderstorm Wind,ATLANTIC NORTH,4,MAM,48.0,EG,39.22,-76.53,0.0
Marine Thunderstorm Wind,ATLANTIC NORTH,4,MAM,34.0,MG,39.574,-75.954,0.0
Hail,TEXAS,4,MAM,0.88,Unknown,28.04,-97.51,0.0
Hail,TEXAS,4,MAM,0.88,Unknown,27.92,-97.15,0.0
Hail,TEXAS,4,MAM,1.0,Unknown,27.91,-97.15,0.0
Hail,TEXAS,4,MAM,1.25,Unknown,29.22,-99.78,0.0
Hail,TEXAS,4,MAM,1.0,Unknown,29.45,-99.65,0.0
Hail,TEXAS,4,MAM,0.75,Unknown,29.42,-100.91,0.0
Hail,TEXAS,4,MAM,1.25,Unknown,29.43,-100.91,0.0
Hail,TEXAS,4,MAM,0.75,Unknown,30.17,-99.79,0.0
Hail,TEXAS,4,MAM,0.75,Unknown,30.55,-97.61,0.0
Hail,TEXAS,4,MAM,0.75,Unknown,30.55,-97.63,0.0
Hail,TEXAS,4,MAM,0.75,Unknown,30.57,-97.66,0.0
Hail,TEXAS,4,MAM,1.0,Unknown,30.557,-97.6224,0.0
Thunderstorm Wind,MONTANA,4,MAM,50.0,EG,48.2938,-110.0324,0.0
Thunderstorm Wind,INDIANA,4,MAM,52.0,EG,39.52,-87.14,3000.0
Thunderstorm Wind,INDIANA,4,MAM,54.0,EG,39.53,-87.09,10000.0
Thunderstorm Wind,INDIANA,4,MAM,52.0,EG,39.58,-86.81,10000.0
Thunderstorm Wind,INDIANA,4,MAM,51.0,MG,39.63,-86.81,0.0
Thunderstorm Wind,INDIANA,4,MAM,55.0,EG,39.82,-86.4,10000.0
Thunderstorm Wind,INDIANA,4,MAM,52.0,EG,39.76,-86.34,2000.0
Thunderstorm Wind,INDIANA,4,MAM,73.0,MG,39.73,-86.28,0.0
Hail,GEORGIA,4,MAM,1.0,Unknown,34.2317,-83.89,0.0
Hail,GEORGIA,4,MAM,1.0,Unknown,34.13,-83.81,0.0
Hail,GEORGIA,4,MAM,1.0,Unknown,34.09,-83.7,0.0
Hail,GEORGIA,4,MAM,2.0,Unknown,34.08,-84.75,0.0
Thunderstorm Wind,GEORGIA,4,MAM,52.0,EG,32.9771,-83.4573,1000.0
Thunderstorm Wind,GEORGIA,4,MAM,52.0,EG,32.8718,-83.5761,2000.0
Thunderstorm Wind,GEORGIA,4,MAM,52.0,EG,33.111,-84.393,3000.0
Thunderstorm Wind,GEORGIA,4,MAM,52.0,EG,33.22,-84.24,1000.0
Thunderstorm Wind,ALABAMA,4,MAM,50.0,EG,32.5894,-86.1312,0.0
Thunderstorm Wind,ALABAMA,4,MAM,50.0,EG,32.7141,-85.5424,0.0
Flash Flood,ALABAMA,4,MAM,50.0,Unknown,33.8344,-87.708,0.0
Thunderstorm Wind,ALABAMA,4,MAM,50.0,EG,32.6494,-85.3786,0.0
Thunderstorm Wind,ALABAMA,4,MAM,50.0,EG,32.6032,-85.5872,0.0
Thunderstorm Wind,ALABAMA,4,MAM,50.0,EG,32.443,-85.2922,0.0
Hail,NEW MEXICO,4,MAM,1.5,Unknown,34.47,-104.48,0.0
Hail,NEW MEXICO,4,MAM,2.0,Unknown,35.3,-104.33,0.0
Hail,WISCONSIN,4,MAM,1.0,Unknown,42.76,-89.56,0.0
Hail,WISCONSIN,4,MAM,0.75,Unknown,43.01,-89.74,0.0
Hail,WISCONSIN,4,MAM,0.75,Unknown,43.12,-89.75,0.0
Hail,WISCONSIN,4,MAM,1.75,Unknown,42.75,-89.59,0.0
Hail,WISCONSIN,4,MAM,2.0,Unknown,42.79,-89.63,0.0
Hail,WISCONSIN,4,MAM,2.0,Unknown,42.74,-89.59,0.0
Hail,WISCONSIN,4,MAM,1.0,Unknown,42.93,-89.4,0.0
Hail,WISCONSIN,4,MAM,1.0,Unknown,42.93,-89.41,0.0
Hail,WISCONSIN,4,MAM,1.0,Unknown,43.17,-89.62,0.0
Hail,TEXAS,4,MAM,1.0,Unknown,34.0111,-102.3259,0.0
Hail,TEXAS,4,MAM,1.0,Unknown,33.7853,-102.3276,0.0
Hail,TEXAS,4,MAM,1.75,Unknown,33.18,-102.83,0.0
Tornado,ILLINOIS,4,MAM,50.0,Unknown,38.1257,-89.8443,10000.0
Hail,COLORADO,4,MAM,0.75,Unknown,39.44,-104.77,0.0
Hail,COLORADO,4,MAM,0.88,Unknown,40.15,-104.68,0.0
Hail,COLORADO,4,MAM,1.0,Unknown,40.08,-104.68,0.0
Hail,COLORADO,4,MAM,1.0,Unknown,40.38,-104.73,0.0
Tornado,TEXAS,4,MAM,50.0,Unknown,34.3125,-101.3232,0.0
Hail,KANSAS,4,MAM,1.5,Unknown,39.02,-97.37,0.0
Thunderstorm Wind,KANSAS,4,MAM,52.0,EG,39.05,-97.33,0.0
Hail,KANSAS,4,MAM,1.25,Unknown,39.05,-97.33,0.0
Hail,KANSAS,4,MAM,1.5,Unknown,39.87,-95.88,0.0
Thunderstorm Wind,KANSAS,4,MAM,54.0,MG,39.68,-95.41,0.0
Thunderstorm Wind,KANSAS,4,MAM,54.0,MG,38.97,-95.52,0.0
Hail,KANSAS,4,MAM,1.0,Unknown,38.69,-97.08,0.0
Thunderstorm Wind,TEXAS,4,MAM,56.0,MG,33.32,-101.92,0.0
Hail,TEXAS,4,MAM,1.25,Unknown,33.68,-101.98,0.0
Hail,TEXAS,4,MAM,2.5,Unknown,34.0283,-102.8294,0.0
Hail,TEXAS,4,MAM,4.0,Unknown,33.9026,-102.456,0.0
Thunderstorm Wind,TEXAS,4,MAM,52.0,EG,33.9112,-102.5743,0.0
Hail,TEXAS,4,MAM,2.5,Unknown,33.8409,-102.2125,0.0
Hail,TEXAS,4,MAM,1.5,Unknown,33.77,-102.1,0.0
Hail,TEXAS,4,MAM,2.75,Unknown,33.631,-102.1752,0.0
Thunderstorm Wind,INDIANA,4,MAM,50.0,EG,39.2,-85.1,1000.0
Thunderstorm Wind,INDIANA,4,MAM,50.0,EG,39.2041,-85.0999,3000.0
Thunderstorm Wind,INDIANA,4,MAM,50.0,EG,39.36,-84.88,10000.0
Thunderstorm Wind,GEORGIA,4,MAM,50.0,EG,31.8,-81.44,0.0
Thunderstorm Wind,OHIO,4,MAM,55.0,EG,39.49,-83.44,30000.0
Tornado,OHIO,4,MAM,50.0,Unknown,39.199,-83.93,15000.0
Tornado,OHIO,4,MAM,50.0,Unknown,39.217,-83.866,1000.0
Tornado,OHIO,4,MAM,50.0,Unknown,39.225,-83.836,25000.0
Flood,TENNESSEE,4,MAM,50.0,Unknown,35.82,-87.57,0.0
Flash Flood,TENNESSEE,4,MAM,50.0,Unknown,35.841,-87.963,0.0
Flash Flood,TENNESSEE,4,MAM,50.0,Unknown,35.609,-87.658,0.0
Flash Flood,TENNESSEE,4,MAM,50.0,Unknown,36.638,-87.641,0.0
Flash Flood,TENNESSEE,4,MAM,50.0,Unknown,36.554,-87.141,0.0
Flash Flood,TENNESSEE,4,MAM,50.0,Unknown,36.638,-87.641,0.0
Flash Flood,TENNESSEE,4,MAM,50.0,Unknown,36.638,-87.641,0.0
Flash Flood,TENNESSEE,4,MAM,50.0,Unknown,36.185,-87.155,0.0
Hail,ILLINOIS,4,MAM,2.0,Unknown,39.9845,-89.2186,0.0
Hail,ILLINOIS,4,MAM,0.88,Unknown,40.12,-88.85,0.0
Thunderstorm Wind,ILLINOIS,4,MAM,52.0,EG,40.6978,-89.4089,0.0
Thunderstorm Wind,ILLINOIS,4,MAM,52.0,EG,40.4,-88.87,0.0
Tornado,ILLINOIS,4,MAM,50.0,Unknown,39.4188,-87.6397,0.0
Hail,NEBRASKA,4,MAM,1.0,Unknown,40.96,-96.78,0.0
Hail,NEBRASKA,4,MAM,1.5,Unknown,40.96,-96.78,0.0
Hail,NEBRASKA,4,MAM,1.0,Unknown,40.99,-96.67,0.0
Hail,NEBRASKA,4,MAM,1.0,Unknown,40.91,-96.52,0.0
Hail,NEBRASKA,4,MAM,1.75,Unknown,40.99,-96.46,0.0
Hail,NEBRASKA,4,MAM,2.75,Unknown,40.99,-96.46,0.0
Thunderstorm Wind,NEBRASKA,4,MAM,62.0,MG,40.87,-96.39,0.0
Hail,NEBRASKA,4,MAM,1.0,Unknown,40.99,-96.15,0.0
Hail,NEBRASKA,4,MAM,1.0,Unknown,41.0,-96.25,0.0
